FINAL_HP,GAME,N_TURN,N_PLAY,PLAY,ENERGY,PLAYER_HP,PLAYER_BLOCK,MONSTER_HP,MONSTER_ATTACK,MONSTER_BLOCK,MONSTER_VULNERABLE,HAND_STRIKE,HAND_BASH,HAND_DEFEND
53,11,4,1,STRIKE,2,59,5,21,11,5,0,3,1
53,11,4,2,STRIKE,1,59,5,20,11,0,0,2,1
53,11,5,0,BASH,3,53,0,14,0,6,0,2,1
53,11,5,1,STRIKE,1,53,0,12,0,0,2,2,0
53,11,6,0,STRIKE,3,53,0,3,20,0,1,3,0
47,12,1,0,STRIKE,3,72,0,40,12,0,0,4,0
47,12,1,1,STRIKE,2,72,0,34,12,0,0,3,0
47,12,1,2,DEFEND,1,72,0,28,12,0,0,2,0
47,12,2,0,DEFEND,3,65,0,28,0,6,0,1,1
47,12,2,1,BASH,2,65,5,28,0,6,0,1,1
47,12,3,0,DEFEND,3,65,0,26,16,0,1,3,0
47,12,3,1,STRIKE,2,65,5,26,16,0,1,3,0
47,12,3,2,DEFEND,1,65,5,17,16,0,1,2,0
47,12,4,0,STRIKE,3,59,0,17,11,5,0,2,1
47,12,4,1,STRIKE,2,59,0,16,11,0,0,1,1
47,12,4,2,DEFEND,1,59,0,10,11,0,0,0,1
47,12,5,0,STRIKE,3,53,0,10,11,5,0,3,0
47,12,5,1,DEFEND,2,53,0,9,11,0,0,2,0
47,12,5,2,STRIKE,1,53,5,9,11,0,0,2,0
47,12,6,0,STRIKE,3,47,0,3,16,0,0,2,1
38,13,1,0,STRIKE,3,72,0,40,12,0,0,3,0
38,13,1,1,STRIKE,2,72,0,34,12,0,0,2,0
38,13,1,2,DEFEND,1,72,0,28,12,0,0,1,0
38,13,2,0,DEFEND,3,65,0,28,7,5,0,2,1
38,13,2,1,DEFEND,2,65,5,28,7,5,0,2,1
38,13,2,2,STRIKE,1,65,10,28,7,5,0,2,1
38,13,3,0,STRIKE,3,65,0,27,0,6,0,2,0
38,13,3,1,DEFEND,2,65,0,27,0,0,0,1,0
38,13,3,2,DEFEND,1,65,5,27,0,0,0,1,0
38,13,4,0,DEFEND,3,65,0,27,11,5,0,3,1
38,13,4,1,STRIKE,2,65,5,27,11,5,0,3,1
38,13,4,2,STRIKE,1,65,5,26,11,0,0,2,1
38,13,5,0,STRIKE,3,59,0,20,16,0,0,2,1
38,13,5,1,STRIKE,2,59,0,14,16,0,0,1,1
38,13,5,2,DEFEND,1,59,0,8,16,0,0,0,1
38,13,6,0,DEFEND,3,48,0,8,0,6,0,3,0
38,13,6,1,DEFEND,2,48,5,8,0,6,0,3,0
38,13,6,2,STRIKE,1,48,10,8,0,6,0,3,0
38,13,7,0,STRIKE,3,48,0,8,15,5,0,3,0
38,13,7,1,DEFEND,2,48,0,7,15,0,0,2,0
38,13,7,2,DEFEND,1,48,5,7,15,0,0,2,0
38,13,8,0,DEFEND,3,43,0,7,15,5,0,2,1
38,13,8,1,DEFEND,2,43,5,7,15,5,0,2,1
38,13,8,2,STRIKE,1,43,10,7,15,5,0,2,1
38,13,9,0,DEFEND,3,38,0,6,0,6,0,3,0
38,13,9,1,STRIKE,2,38,5,6,0,6,0,3,0
38,13,9,2,STRIKE,1,38,5,6,0,0,0,2,0
49,14,1,0,STRIKE,3,72,0,40,12,0,0,2,1
49,14,1,1,STRIKE,2,72,0,34,12,0,0,1,1
49,14,1,2,DEFEND,1,72,0,28,12,0,0,0,1
49,14,2,0,STRIKE,3,65,0,28,0,6,0,3,0
49,14,2,1,DEFEND,2,65,0,28,0,0,0,2,0
49,14,2,2,STRIKE,1,65,5,28,0,0,0,2,0
49,14,3,0,STRIKE,3,65,0,22,16,0,0,2,1
49,14,3,1,BASH,2,65,0,16,16,0,0,1,1
49,14,4,0,DEFEND,3,49,0,8,0,6,1,3,0
49,14,4,1,STRIKE,2,49,5,8,0,6,1,3,0
49,14,4,2,DEFEND,1,49,5,5,0,0,1,2,0
49,14,5,0,STRIKE,3,49,0,5,15,5,0,3,0
49,14,5,1,DEFEND,2,49,0,4,15,0,0,2,0
49,14,5,2,STRIKE,1,49,5,4,15,0,0,2,0
50,15,1,0,DEFEND,3,72,0,40,12,0,0,2,0
50,15,1,1,DEFEND,2,72,5,40,12,0,0,2,0
50,15,1,2,DEFEND,1,72,10,40,12,0,0,2,0
50,15,2,0,DEFEND,3,72,0,40,0,6,0,3,1
50,15,2,1,STRIKE,2,72,5,40,0,6,0,3,1
50,15,2,2,STRIKE,1,72,5,40,0,0,0,2,1
50,15,3,0,DEFEND,3,72,0,34,16,0,0,3,0
50,15,3,1,STRIKE,2,72,5,34,16,0,0,3,0
50,15,3,2,STRIKE,1,72,5,28,16,0,0,2,0
50,15,4,0,STRIKE,3,61,0,22,11,5,0,2,1
50,15,4,1,BASH,2,61,0,21,11,0,0,1,1
50,15,5,0,DEFEND,3,50,0,13,11,5,1,3,1
50,15,5,1,STRIKE,2,50,5,13,11,5,1,3,1
50,15,5,2,STRIKE,1,50,5,9,11,0,1,2,1
59,16,1,0,DEFEND,3,72,0,40,12,0,0,3,0
59,16,1,1,STRIKE,2,72,5,40,12,0,0,3,0
59,16,1,2,STRIKE,1,72,5,34,12,0,0,2,0
59,16,2,0,BASH,3,65,0,28,0,6,0,2,1
59,16,2,1,STRIKE,1,65,0,26,0,0,2,2,0
59,16,3,0,STRIKE,3,65,0,17,16,0,1,3,0
59,16,3,1,DEFEND,2,65,0,8,16,0,1,2,0
59,16,3,2,DEFEND,1,65,5,8,16,0,1,2,0
59,16,4,0,STRIKE,3,59,0,8,11,5,0,2,1
59,16,4,1,BASH,2,59,0,7,11,0,0,1,1
56,17,1,0,STRIKE,3,72,0,40,12,0,0,3,0
56,17,1,1,DEFEND,2,72,0,34,12,0,0,2,0
56,17,1,2,STRIKE,1,72,5,34,12,0,0,2,0
56,17,2,0,DEFEND,3,65,0,28,7,5,0,2,1
56,17,2,1,BASH,2,65,5,28,7,5,0,2,1
56,17,3,0,STRIKE,3,63,0,25,0,6,1,3,0
56,17,3,1,STRIKE,2,63,0,22,0,0,1,2,0
56,17,3,2,DEFEND,1,63,0,13,0,0,1,1,0
56,17,4,0,STRIKE,3,63,0,13,11,5,0,2,1
56,17,4,1,DEFEND,2,63,0,12,11,0,0,1,1
56,17,4,2,STRIKE,1,63,5,12,11,0,0,1,1
56,17,5,0,DEFEND,3,57,0,6,11,5,0,3,0
56,17,5,1,DEFEND,2,57,5,6,11,5,0,3,0
56,17,5,2,STRIKE,1,57,10,6,11,5,0,3,0
56,17,6,0,STRIKE,3,56,0,5,0,6,0,2,1
56,17,6,1,BASH,2,56,0,5,0,0,0,1,1
56,18,1,0,STRIKE,3,72,0,40,12,0,0,2,1
56,18,1,1,DEFEND,2,72,0,34,12,0,0,1,1
56,18,1,2,STRIKE,1,72,5,34,12,0,0,1,1
56,18,2,0,STRIKE,3,65,0,28,7,5,0,3,0
56,18,2,1,STRIKE,2,65,0,27,7,0,0,2,0
56,18,2,2,DEFEND,1,65,0,21,7,0,0,1,0
56,18,3,0,STRIKE,3,63,0,21,7,5,0,5,0
56,18,3,1,STRIKE,2,63,0,20,7,0,0,4,0
56,18,3,2,STRIKE,1,63,0,14,7,0,0,3,0
56,18,4,0,DEFEND,3,56,0,8,12,0,0,0,1
56,18,4,1,DEFEND,2,56,5,8,12,0,0,0,1
56,18,4,2,DEFEND,1,56,10,8,12,0,0,0,1
56,18,5,0,DEFEND,3,56,0,8,7,5,0,2,0
56,18,5,1,DEFEND,2,56,5,8,7,5,0,2,0
56,18,5,2,STRIKE,1,56,10,8,7,5,0,2,0
56,18,6,0,DEFEND,3,56,0,7,7,5,0,3,1
56,18,6,1,STRIKE,2,56,5,7,7,5,0,3,1
56,18,6,2,STRIKE,1,56,5,6,7,0,0,2,1
63,19,1,0,STRIKE,3,72,0,40,12,0,0,3,1
63,19,1,1,DEFEND,2,72,0,34,12,0,0,2,1
63,19,1,2,STRIKE,1,72,5,34,12,0,0,2,1
63,19,2,0,DEFEND,3,65,0,28,7,5,0,2,0
63,19,2,1,DEFEND,2,65,5,28,7,5,0,2,0
63,19,2,2,STRIKE,1,65,10,28,7,5,0,2,0
63,19,3,0,DEFEND,3,65,0,27,7,5,0,3,0
63,19,3,1,STRIKE,2,65,5,27,7,5,0,3,0
63,19,3,2,STRIKE,1,65,5,26,7,0,0,2,0
63,19,4,0,STRIKE,3,63,0,20,0,6,0,2,1
63,19,4,1,BASH,2,63,0,20,0,0,0,1,1
63,19,5,0,DEFEND,3,63,0,12,16,0,1,2,1
63,19,5,1,BASH,2,63,5,12,16,0,1,2,1
61,20,1,0,STRIKE,3,72,0,40,12,0,0,3,0
61,20,1,1,DEFEND,2,72,0,34,12,0,0,2,0
61,20,1,2,STRIKE,1,72,5,34,12,0,0,2,0
61,20,2,0,DEFEND,3,65,0,28,7,5,0,2,1
61,20,2,1,BASH,2,65,5,28,7,5,0,2,1
61,20,3,0,DEFEND,3,63,0,25,12,0,1,3,0
61,20,3,1,STRIKE,2,63,5,25,12,0,1,3,0
61,20,3,2,DEFEND,1,63,5,16,12,0,1,2,0
61,20,4,0,DEFEND,3,61,0,16,0,6,0,2,1
61,20,4,1,STRIKE,2,61,5,16,0,6,0,2,1
61,20,4,2,STRIKE,1,61,5,16,0,0,0,1,1
61,20,5,0,BASH,3,61,0,10,16,0,0,3,1
61,20,5,1,STRIKE,1,61,0,2,16,0,2,3,0
56,21,1,0,STRIKE,3,72,0,40,12,0,0,2,0
56,21,1,1,DEFEND,2,72,0,34,12,0,0,1,0
56,21,1,2,DEFEND,1,72,5,34,12,0,0,1,0
56,21,2,0,STRIKE,3,70,0,34,7,5,0,3,1
56,21,2,1,STRIKE,2,70,0,33,7,0,0,2,1
56,21,2,2,STRIKE,1,70,0,27,7,0,0,1,1
56,21,3,0,DEFEND,3,63,0,21,7,5,0,2,0
56,21,3,1,DEFEND,2,63,5,21,7,5,0,2,0
56,21,3,2,STRIKE,1,63,10,21,7,5,0,2,0
56,21,4,0,BASH,3,63,0,20,12,0,0,3,1
56,21,4,1,DEFEND,1,63,0,12,12,0,2,3,0
56,21,5,0,STRIKE,3,56,0,12,0,6,1,3,1
56,21,5,1,STRIKE,2,56,0,9,0,0,1,2,1
54,22,1,0,STRIKE,3,72,0,40,12,0,0,1,1
54,22,1,1,DEFEND,2,72,0,34,12,0,0,0,1
54,22,1,2,DEFEND,1,72,5,34,12,0,0,0,1
54,22,2,0,STRIKE,3,70,0,34,0,6,0,4,0
54,22,2,1,STRIKE,2,70,0,34,0,0,0,3,0
54,22,2,2,DEFEND,1,70,0,28,0,0,0,2,0
54,22,3,0,STRIKE,3,70,0,28,16,0,0,3,1
54,22,3,1,STRIKE,2,70,0,22,16,0,0,2,1
54,22,3,2,STRIKE,1,70,0,16,16,0,0,1,1
54,22,4,0,DEFEND,3,54,0,10,0,6,0,2,0
54,22,4,1,DEFEND,2,54,5,10,0,6,0,2,0
54,22,4,2,DEFEND,1,54,10,10,0,6,0,2,0
54,22,5,0,BASH,3,54,0,10,15,5,0,3,1
54,22,5,1,STRIKE,1,54,0,7,15,0,2,3,0
51,23,1,0,STRIKE,3,72,0,40,12,0,0,3,1
51,23,1,1,STRIKE,2,72,0,34,12,0,0,2,1
51,23,1,2,STRIKE,1,72,0,28,12,0,0,1,1
51,23,2,0,STRIKE,3,60,0,22,7,5,0,2,0
51,23,2,1,DEFEND,2,60,0,21,7,0,0,1,0
51,23,2,2,DEFEND,1,60,5,21,7,0,0,1,0
51,23,3,0,DEFEND,3,60,0,21,7,5,0,1,1
51,23,3,1,DEFEND,2,60,5,21,7,5,0,1,1
51,23,3,2,STRIKE,1,60,10,21,7,5,0,1,1
51,23,4,0,DEFEND,3,60,0,20,12,0,0,4,0
51,23,4,1,STRIKE,2,60,5,20,12,0,0,4,0
51,23,4,2,STRIKE,1,60,5,14,12,0,0,3,0
51,23,5,0,STRIKE,3,53,0,8,7,5,0,4,0
51,23,5,1,STRIKE,2,53,0,7,7,0,0,3,0
51,23,5,2,DEFEND,1,53,0,1,7,0,0,2,0
51,23,6,0,DEFEND,3,51,0,1,0,6,0,1,1
51,23,6,1,DEFEND,2,51,5,1,0,6,0,1,1
51,23,6,2,STRIKE,1,51,10,1,0,6,0,1,1
51,23,7,0,STRIKE,3,51,0,1,16,0,0,2,1
39,24,1,0,STRIKE,3,72,0,40,12,0,0,4,1
39,24,1,1,BASH,2,72,0,34,12,0,0,3,1
39,24,2,0,STRIKE,3,60,0,26,0,6,1,1,0
39,24,2,1,DEFEND,2,60,0,23,0,0,1,0,0
39,24,2,2,DEFEND,1,60,5,23,0,0,1,0,0
39,24,3,0,STRIKE,3,60,0,23,16,0,0,4,0
39,24,3,1,STRIKE,2,60,0,17,16,0,0,3,0
39,24,3,2,STRIKE,1,60,0,11,16,0,0,2,0
39,24,4,0,STRIKE,3,44,0,5,0,6,0,1,1
39,24,4,1,DEFEND,2,44,0,5,0,0,0,0,1
39,24,4,2,DEFEND,1,44,5,5,0,0,0,0,1
39,24,5,0,DEFEND,3,44,0,5,15,5,0,2,1
39,24,5,1,STRIKE,2,44,5,5,15,5,0,2,1
39,24,5,2,DEFEND,1,44,5,4,15,0,0,1,1
39,24,6,0,STRIKE,3,39,0,4,0,6,0,3,0
39,24,6,1,STRIKE,2,39,0,4,0,0,0,2,0
53,25,1,0,STRIKE,3,72,0,40,12,0,0,2,0
53,25,1,1,DEFEND,2,72,0,34,12,0,0,1,0
53,25,1,2,STRIKE,1,72,5,34,12,0,0,1,0
53,25,2,0,STRIKE,3,65,0,28,0,6,0,3,1
53,25,2,1,BASH,2,65,0,28,0,0,0,2,1
53,25,3,0,DEFEND,3,65,0,20,11,5,1,2,1
53,25,3,1,BASH,2,65,5,20,11,5,1,2,1
53,25,4,0,DEFEND,3,59,0,13,16,0,2,3,0
53,25,4,1,STRIKE,2,59,5,13,16,0,2,3,0
53,25,4,2,DEFEND,1,59,5,4,16,0,2,2,0
53,25,5,0,STRIKE,3,53,0,4,0,6,1,4,1
53,25,5,1,STRIKE,2,53,0,1,0,0,1,3,1
47,26,1,0,STRIKE,3,72,0,40,12,0,0,3,1
47,26,1,1,BASH,2,72,0,34,12,0,0,2,1
47,26,2,0,STRIKE,3,60,0,26,7,5,1,2,0
47,26,2,1,STRIKE,2,60,0,22,7,0,1,1,0
47,26,2,2,DEFEND,1,60,0,13,7,0,1,0,0
47,26,3,0,STRIKE,3,58,0,13,0,6,0,2,1
47,26,3,1,DEFEND,2,58,0,13,0,0,0,1,1
47,26,3,2,DEFEND,1,58,5,13,0,0,0,1,1
47,26,4,0,STRIKE,3,58,0,13,16,0,0,3,0
47,26,4,1,DEFEND,2,58,0,7,16,0,0,2,0
47,26,4,2,STRIKE,1,58,5,7,16,0,0,2,0
47,26,5,0,DEFEND,3,47,0,1,0,6,0,2,0
47,26,5,1,STRIKE,2,47,5,1,0,6,0,2,0
47,26,5,2,DEFEND,1,47,5,1,0,0,0,1,0
47,26,6,0,STRIKE,3,47,0,1,15,5,0,3,1
54,27,1,0,STRIKE,3,72,0,40,12,0,0,2,1
54,27,1,1,DEFEND,2,72,0,34,12,0,0,1,1
54,27,1,2,STRIKE,1,72,5,34,12,0,0,1,1
54,27,2,0,STRIKE,3,65,0,28,7,5,0,3,0
54,27,2,1,DEFEND,2,65,0,27,7,0,0,2,0
54,27,2,2,STRIKE,1,65,5,27,7,0,0,2,0
54,27,3,0,STRIKE,3,63,0,21,7,5,0,2,1
54,27,3,1,DEFEND,2,63,0,20,7,0,0,1,1
54,27,3,2,STRIKE,1,63,5,20,7,0,0,1,1
54,27,4,0,DEFEND,3,61,0,14,12,0,0,3,0
